,amount,floor_number,rooms_number,size,month,year,Wartość
9416,376437.0,8,2,43.65,2,2021,2.4000000000000057
9417,814373.97,9,4,88.64,2,2021,2.4000000000000057
9418,504341.58,4,3,60.55,2,2021,2.4000000000000057
9419,405120.0,6,3,51.5,2,2021,2.4000000000000057
9420,530805.0,6,1,32.07,2,2021,2.4000000000000057
9421,486760.0,2,3,62.15,2,2021,2.4000000000000057
9422,510842.0,2,4,75.22,2,2021,2.4000000000000057
9423,481372.35,14,2,46.22,2,2021,2.4000000000000057
9424,497452.0,14,2,43.99,2,2021,2.4000000000000057
9425,220000.0,3,2,34.44,2,2021,2.4000000000000057
9426,405000.0,4,3,57.7,2,2021,2.4000000000000057
9427,350000.0,1,3,33.57,2,2021,2.4000000000000057
9428,507215.74,4,2,45.09,2,2021,2.4000000000000057
9429,375000.0,2,2,28.0,2,2021,2.4000000000000057
9430,726234.67,2,3,70.47,2,2021,2.4000000000000057
9431,1140925.22,6,4,89.25,2,2021,2.4000000000000057
9432,450394.55,4,3,56.21,2,2021,2.4000000000000057
9433,571506.66,5,2,81.19,2,2021,2.4000000000000057
9434,1250000.0,2,4,78.21,2,2021,2.4000000000000057
9435,595000.0,1,3,54.73,9,2020,3.200000000000003
9436,505000.0,4,3,53.66,2,2021,2.4000000000000057
9437,558823.12,4,4,59.53,2,2021,2.4000000000000057
9438,558755.74,1,3,68.86,2,2021,2.4000000000000057
9439,505973.63,3,2,42.52,2,2021,2.4000000000000057
9440,485000.0,4,4,63.4,2,2021,2.4000000000000057
9441,970000.0,3,3,77.94,2,2021,2.4000000000000057
9442,355000.0,4,3,44.25,2,2021,2.4000000000000057
9443,406916.0,3,2,44.07,2,2021,2.4000000000000057
9444,514784.0,4,3,57.32,2,2021,2.4000000000000057
9445,584826.0,1,3,64.88,2,2021,2.4000000000000057
9446,662418.0,10,4,76.02,2,2021,2.4000000000000057
9447,346291.56,1,2,32.03,2,2021,2.4000000000000057
9448,500000.0,6,3,46.75,4,2020,3.4000000000000057
9449,315107.04,1,2,38.31,2,2021,2.4000000000000057
9450,799249.62,3,3,63.94,1,2021,2.5999999999999943
9451,614340.0,3,4,75.3,1,2021,2.5999999999999943
9452,350187.0,2,2,44.6,1,2021,2.5999999999999943
9453,507325.32,1,2,47.28,1,2021,2.5999999999999943
9454,610000.0,4,2,51.76,1,2021,2.5999999999999943
9455,365000.0,4,1,25.8,1,2021,2.5999999999999943
9456,340000.0,3,2,33.27,1,2021,2.5999999999999943
9457,465000.0,1,2,36.44,1,2021,2.5999999999999943
9458,320000.0,1,3,54.29,1,2021,2.5999999999999943
9459,680000.0,10,4,58.6,1,2021,2.5999999999999943
9460,620000.0,4,4,56.41,1,2021,2.5999999999999943
9461,478000.0,10,3,47.2,1,2021,2.5999999999999943
9462,657294.0,5,2,47.63,1,2021,2.5999999999999943
9463,468043.39,2,2,45.67,1,2021,2.5999999999999943
9464,257685.52,2,1,26.05,1,2021,2.5999999999999943
9465,392531.8,1,2,37.66,1,2021,2.5999999999999943
9466,460535.12,2,2,43.95,1,2021,2.5999999999999943
9467,399983.94,3,2,44.06,1,2021,2.5999999999999943
9468,411494.0,4,3,59.85,1,2021,2.5999999999999943
9469,420746.27,4,1,30.21,1,2021,2.5999999999999943
9470,456941.82,7,3,49.91,1,2021,2.5999999999999943
9471,523382.47,6,3,60.19,1,2021,2.5999999999999943
9472,431717.0,3,1,40.73,1,2021,2.5999999999999943
9473,594690.23,5,3,59.03,1,2021,2.5999999999999943
9474,599604.95,4,4,69.58,1,2021,2.5999999999999943
9475,441544.0,2,3,51.48,1,2021,2.5999999999999943
9476,428778.0,1,3,51.51,1,2021,2.5999999999999943
9477,325989.47,4,1,34.09,1,2021,2.5999999999999943
9478,393149.36,1,2,46.6,1,2021,2.5999999999999943
9479,532937.62,5,3,57.55,1,2021,2.5999999999999943
9480,844705.0,2,3,82.36,1,2021,2.5999999999999943
9481,322524.11,4,2,30.13,1,2021,2.5999999999999943
9482,370000.0,4,1,33.0,1,2021,2.5999999999999943
9483,389000.0,1,2,30.76,5,2020,2.9000000000000057
9484,628000.0,1,3,56.57,1,2021,2.5999999999999943
9485,764000.0,1,3,62.77,1,2021,2.5999999999999943
9486,340000.0,5,1,21.65,1,2021,2.5999999999999943
9487,460000.0,8,3,45.0,1,2021,2.5999999999999943
9488,392000.0,5,2,26.74,1,2021,2.5999999999999943
9489,1050000.0,6,4,92.9,1,2021,2.5999999999999943
9490,581562.42,3,4,64.89,1,2021,2.5999999999999943
9491,560010.4,8,3,71.69,1,2021,2.5999999999999943
9492,704828.0,1,4,68.86,1,2021,2.5999999999999943
9493,466073.76,2,3,46.39,1,2021,2.5999999999999943
9494,830401.3,4,5,83.79,1,2021,2.5999999999999943
9495,777000.0,3,3,61.17,1,2021,2.5999999999999943
9496,735102.89,9,3,64.03,1,2021,2.5999999999999943
9497,680000.0,3,1,90.22,1,2021,2.5999999999999943
9498,1000000.0,4,3,82.2,1,2021,2.5999999999999943
9499,267500.0,7,1,33.4,1,2021,2.5999999999999943
9500,430000.0,7,1,28.88,3,2017,2.0
9501,725000.0,1,4,78.6,1,2021,2.5999999999999943
9502,443000.0,1,3,46.22,1,2018,1.9000000000000057
9503,1250000.0,2,4,89.77,1,2017,1.7000000000000028
9504,535000.0,4,1,31.67,4,2017,2.0
9505,575000.0,4,3,54.41,1,2021,2.5999999999999943
9506,548000.0,4,4,63.4,1,2021,2.5999999999999943
9507,830000.0,2,4,79.38,9,2018,1.9000000000000057
9508,606050.0,1,4,71.3,1,2021,2.5999999999999943
9509,467914.36,2,2,41.64,1,2021,2.5999999999999943
9510,716785.51,4,3,57.74,1,2021,2.5999999999999943
9511,686741.99,2,3,62.01,1,2021,2.5999999999999943
9512,393676.73,3,3,54.73,1,2021,2.5999999999999943
9513,589000.0,6,4,59.72,1,2021,2.5999999999999943
9514,490000.0,1,4,87.36,1,2021,2.5999999999999943
9515,539000.0,1,4,87.42,1,2021,2.5999999999999943
9516,570000.0,5,2,41.15,1,2021,2.5999999999999943
9517,635000.0,5,3,53.2,1,2021,2.5999999999999943
9518,625000.0,3,3,69.61,1,2021,2.5999999999999943
9519,770000.0,5,4,77.67,1,2021,2.5999999999999943
9520,687000.0,4,4,59.04,12,2019,3.4000000000000057
9521,350000.0,3,3,42.4,1,2021,2.5999999999999943
9522,415000.0,2,2,39.7,1,2021,2.5999999999999943
9523,743204.0,4,3,48.26,1,2021,2.5999999999999943
9524,435619.89,4,2,43.24,1,2021,2.5999999999999943
9525,223542.0,1,1,33.87,1,2021,2.5999999999999943
9526,293272.0,2,2,38.88,1,2021,2.5999999999999943
9527,441202.01,3,3,58.62,1,2021,2.5999999999999943
9528,482318.7,3,4,83.07,1,2021,2.5999999999999943
9529,485296.98,6,2,48.6,1,2021,2.5999999999999943
9530,428820.0,3,3,51.4,1,2021,2.5999999999999943
9531,333000.0,2,2,37.4,12,2019,3.4000000000000057
9532,307896.0,2,2,43.89,1,2021,2.5999999999999943
9533,360728.5,1,2,44.93,1,2021,2.5999999999999943
9534,376684.0,3,2,47.44,1,2021,2.5999999999999943
9535,382785.19,4,1,27.57,1,2021,2.5999999999999943
9536,617381.68,6,3,52.21,1,2021,2.5999999999999943
9537,545441.0,12,3,76.8,1,2021,2.5999999999999943
9538,624564.14,5,3,59.6,1,2021,2.5999999999999943
9539,352519.61,1,2,34.33,1,2021,2.5999999999999943
9540,430418.64,5,2,39.63,1,2021,2.5999999999999943
9541,396000.0,5,3,45.47,1,2021,2.5999999999999943
9542,489834.0,3,4,73.02,1,2021,2.5999999999999943
9543,569011.0,11,4,75.56,1,2021,2.5999999999999943
9544,524668.33,2,3,63.99,1,2021,2.5999999999999943
9545,678387.75,5,4,75.15,1,2021,2.5999999999999943
9546,288570.0,3,2,34.42,1,2021,2.5999999999999943
9547,421980.7,4,3,49.63,1,2021,2.5999999999999943
9548,220000.0,3,1,31.43,1,2021,2.5999999999999943
9549,215000.0,2,1,31.5,2,2020,4.700000000000003
9550,276073.17,3,2,38.45,1,2021,2.5999999999999943
9551,291180.0,2,2,42.19,1,2021,2.5999999999999943
9552,554121.0,5,4,68.59,1,2021,2.5999999999999943
9553,355580.0,6,2,46.59,1,2021,2.5999999999999943
9554,278311.81,6,1,28.84,1,2021,2.5999999999999943
9555,534488.62,5,3,59.39,1,2021,2.5999999999999943
9556,548221.77,8,4,68.55,1,2021,2.5999999999999943
9557,400000.0,2,3,46.91,1,2021,2.5999999999999943
9558,286475.0,3,1,33.56,1,2021,2.5999999999999943
9559,665000.0,7,2,55.03,1,2021,2.5999999999999943
9560,800000.0,5,5,82.56,1,2021,2.5999999999999943
9561,334000.0,12,2,36.5,1,2021,2.5999999999999943
9562,530000.0,1,3,58.19,1,2021,2.5999999999999943
9563,1000000.0,8,3,75.41,1,2021,2.5999999999999943
9564,430000.0,6,3,46.6,1,2021,2.5999999999999943
9565,560000.0,5,2,63.5,1,2021,2.5999999999999943
9566,354929.68,1,3,45.2,1,2021,2.5999999999999943
9567,533422.0,6,4,72.6,1,2021,2.5999999999999943
9568,549233.0,10,4,72.84,1,2021,2.5999999999999943
9569,570961.0,13,3,76.95,1,2021,2.5999999999999943
9570,202932.6,1,1,30.0,1,2021,2.5999999999999943
9571,338515.7,8,2,38.84,1,2021,2.5999999999999943
9572,515000.0,2,4,65.29,1,2021,2.5999999999999943
9573,360834.0,2,2,37.52,1,2021,2.5999999999999943
9574,406888.8,2,2,45.39,1,2021,2.5999999999999943
9575,484000.0,2,3,35.22,1,2021,2.5999999999999943
9576,182000.0,1,2,40.15,1,2021,2.5999999999999943
9577,388000.0,5,2,36.06,1,2021,2.5999999999999943
9578,805000.0,4,4,75.58,1,2021,2.5999999999999943
9579,447000.0,4,3,39.13,1,2021,2.5999999999999943
9580,535000.0,3,2,46.37,1,2021,2.5999999999999943
9581,438170.75,2,3,66.69,1,2021,2.5999999999999943
9582,645108.32,4,4,80.21,1,2021,2.5999999999999943
9583,965096.0,2,5,93.04,1,2021,2.5999999999999943
9584,256504.5,5,2,33.48,1,2021,2.5999999999999943
9585,312576.0,2,2,42.26,1,2021,2.5999999999999943
9586,453322.0,4,2,33.83,1,2021,2.5999999999999943
9587,1001243.91,3,3,76.32,1,2021,2.5999999999999943
9588,995000.0,1,4,83.85,1,2021,2.5999999999999943
9589,695000.0,7,3,55.55,1,2021,2.5999999999999943
9590,420000.0,6,3,36.1,1,2021,2.5999999999999943
9591,312949.16,6,2,38.47,12,2020,2.4000000000000057
9592,301660.44,4,2,38.62,12,2020,2.4000000000000057
9593,302036.89,3,2,39.28,12,2020,2.4000000000000057
9594,279118.0,1,1,31.46,12,2020,2.4000000000000057
9595,361261.4,3,2,41.58,12,2020,2.4000000000000057
9596,499269.38,4,3,60.43,12,2020,2.4000000000000057
9597,293439.64,4,2,32.84,12,2020,2.4000000000000057
9598,409050.0,14,2,40.54,12,2020,2.4000000000000057
9599,620000.0,3,3,44.98,7,2020,3.0
9600,338226.0,3,2,46.49,12,2020,2.4000000000000057
9601,426850.0,7,3,55.55,12,2020,2.4000000000000057
9602,439000.0,5,3,56.79,12,2020,2.4000000000000057
9603,626310.96,6,2,50.24,12,2020,2.4000000000000057
9604,896076.8,7,4,96.03,12,2020,2.4000000000000057
9605,800000.0,1,3,62.4,3,2020,4.599999999999994
9606,545695.83,2,4,64.58,12,2020,2.4000000000000057
9607,1073201.0,6,4,96.59,12,2020,2.4000000000000057
9608,311456.0,1,2,31.97,12,2020,2.4000000000000057
9609,368489.0,2,2,51.52,12,2020,2.4000000000000057
9610,223551.0,2,1,30.53,12,2020,2.4000000000000057
9611,472279.0,1,3,62.18,12,2020,2.4000000000000057
9612,622668.04,3,4,73.02,12,2020,2.4000000000000057
9613,484129.5,1,4,73.08,12,2020,2.4000000000000057
9614,748900.0,3,5,84.54,12,2020,2.4000000000000057
9615,320774.25,1,2,39.97,12,2020,2.4000000000000057
9616,450000.0,1,4,45.8,12,2020,2.4000000000000057
9617,364720.0,4,3,46.13,12,2020,2.4000000000000057
9618,474759.0,7,2,52.51,12,2020,2.4000000000000057
9619,200000.0,3,3,46.43,12,2020,2.4000000000000057
9620,750000.0,4,4,74.5,12,2020,2.4000000000000057
9621,454900.0,3,4,71.12,12,2020,2.4000000000000057
9622,310000.0,3,1,24.39,12,2020,2.4000000000000057
9623,730000.0,4,4,91.76,12,2020,2.4000000000000057
9624,285000.0,3,2,28.29,7,2019,2.9000000000000057
9625,424000.0,11,4,53.2,12,2020,2.4000000000000057
9626,640000.0,1,3,54.88,9,2018,1.9000000000000057
9627,600000.0,0,3,59.33,12,2020,2.4000000000000057
9628,300000.0,4,3,32.4,12,2020,2.4000000000000057
9629,250000.0,3,3,38.8,12,2020,2.4000000000000057
9630,370000.0,3,2,35.3,12,2020,2.4000000000000057
9631,753165.0,3,3,66.52,12,2020,2.4000000000000057
9632,269840.0,1,2,35.75,12,2020,2.4000000000000057
9633,237235.0,8,2,27.91,12,2020,2.4000000000000057
9634,409193.86,5,3,57.42,12,2020,2.4000000000000057
9635,569270.0,11,2,75.65,12,2020,2.4000000000000057
9636,468000.0,1,1,34.33,12,2020,2.4000000000000057
9637,404880.0,3,2,37.2,12,2020,2.4000000000000057
9638,260000.0,6,2,34.29,12,2020,2.4000000000000057
9639,579000.0,2,3,77.06,12,2020,2.4000000000000057
9640,290000.0,5,2,38.86,12,2020,2.4000000000000057
9641,600000.0,7,2,49.06,12,2020,2.4000000000000057
9642,483071.51,1,4,70.97,12,2020,2.4000000000000057
9643,1104000.0,5,4,100.2,12,2020,2.4000000000000057
9644,398446.0,1,2,44.84,12,2020,2.4000000000000057
9645,701054.42,4,3,48.51,12,2020,2.4000000000000057
9646,284900.0,1,2,38.41,12,2020,2.4000000000000057
9647,470000.0,5,2,37.26,4,2020,3.4000000000000057
9648,325831.0,5,2,37.37,12,2020,2.4000000000000057
9649,820000.0,1,4,84.33,12,2020,2.4000000000000057
9650,340608.71,5,1,25.33,12,2020,2.4000000000000057
9651,343120.29,3,1,25.36,12,2020,2.4000000000000057
9652,338929.93,4,1,25.5,12,2020,2.4000000000000057
9653,404864.0,2,1,30.27,12,2020,2.4000000000000057
9654,439477.66,2,2,36.39,12,2020,2.4000000000000057
9655,391976.0,7,2,43.78,12,2020,2.4000000000000057
9656,520383.89,7,4,63.82,12,2020,2.4000000000000057
9657,440835.83,2,2,46.78,12,2020,2.4000000000000057
9658,610000.0,1,3,45.98,12,2020,2.4000000000000057
9659,941323.03,6,3,76.57,12,2020,2.4000000000000057
9660,415315.24,3,1,39.25,12,2020,2.4000000000000057
9661,300000.0,2,2,41.9,12,2020,2.4000000000000057
9662,797550.0,8,2,53.17,12,2020,2.4000000000000057
9663,605000.0,5,4,66.0,12,2020,2.4000000000000057
9664,435000.0,5,2,48.76,12,2020,2.4000000000000057
9665,855394.95,1,4,84.93,12,2020,2.4000000000000057
9666,260000.0,1,3,54.93,12,2020,2.4000000000000057
9667,440783.93,2,3,59.33,12,2020,2.4000000000000057
9668,615679.61,4,2,47.07,12,2020,2.4000000000000057
9669,479675.0,14,3,57.16,12,2020,2.4000000000000057
9670,536541.5,5,4,73.84,12,2020,2.4000000000000057
9671,279027.0,5,1,33.11,12,2020,2.4000000000000057
9672,382578.0,6,2,39.38,12,2020,2.4000000000000057
9673,343320.0,4,2,40.16,12,2020,2.4000000000000057
9674,421593.32,1,2,44.86,12,2020,2.4000000000000057
9675,729000.0,12,4,90.13,12,2020,2.4000000000000057
9676,1217844.0,2,4,90.94,12,2020,2.4000000000000057
9677,350000.0,2,3,40.31,12,2020,2.4000000000000057
9678,436040.0,6,3,56.43,12,2020,2.4000000000000057
9679,427000.0,1,3,48.6,12,2020,2.4000000000000057
9680,150000.0,0,3,36.02,12,2020,2.4000000000000057
9681,562000.0,1,3,45.38,11,2019,2.5999999999999943
9682,550000.0,20,4,62.5,12,2020,2.4000000000000057
9683,340000.0,2,2,44.2,12,2020,2.4000000000000057
9684,310000.0,5,1,30.3,12,2020,2.4000000000000057
9685,955000.0,5,2,55.64,12,2020,2.4000000000000057
9686,550000.0,11,2,41.19,9,2018,1.9000000000000057
9687,600000.0,4,3,59.69,12,2020,2.4000000000000057
9688,1150000.0,5,4,79.0,9,2018,1.9000000000000057
9689,949000.0,3,3,76.35,12,2020,2.4000000000000057
9690,440000.0,3,4,48.0,12,2020,2.4000000000000057
9691,590000.0,4,1,47.81,12,2020,2.4000000000000057
9692,410000.0,2,3,49.55,12,2020,2.4000000000000057
9693,440000.0,3,3,42.4,12,2020,2.4000000000000057
9694,560000.0,3,2,42.6,12,2020,2.4000000000000057
9695,760000.0,4,4,73.97,12,2020,2.4000000000000057
9696,382500.0,7,2,36.7,12,2020,2.4000000000000057
9697,445000.0,5,5,63.5,12,2020,2.4000000000000057
9698,315000.0,5,1,22.78,12,2020,2.4000000000000057
9699,666000.0,4,4,64.9,12,2020,2.4000000000000057
9700,520000.0,6,3,53.69,12,2020,2.4000000000000057
9701,540000.0,11,2,48.43,12,2020,2.4000000000000057
9702,320000.0,3,3,40.34,12,2020,2.4000000000000057
9703,535000.0,1,3,56.8,12,2020,2.4000000000000057
9704,285121.6,4,2,26.47,12,2020,2.4000000000000057
9705,575000.0,17,2,48.3,12,2020,2.4000000000000057
9706,388000.0,5,3,60.78,12,2020,2.4000000000000057
9707,285000.0,5,1,24.63,12,2020,2.4000000000000057
9708,620000.0,2,3,47.07,12,2020,2.4000000000000057
9709,660000.0,16,3,57.32,12,2020,2.4000000000000057
9710,565000.0,4,8,69.34,12,2020,2.4000000000000057
9711,370400.0,3,2,44.6,12,2020,2.4000000000000057
9712,372789.0,3,3,50.16,12,2020,2.4000000000000057
9713,427630.11,1,3,58.37,12,2020,2.4000000000000057
9714,265000.0,1,1,25.24,12,2020,2.4000000000000057
9715,770000.0,2,3,57.69,12,2020,2.4000000000000057
9716,449000.0,4,3,68.1,12,2020,2.4000000000000057
9717,407000.0,3,2,54.37,12,2020,2.4000000000000057
9718,530000.0,2,3,37.0,12,2020,2.4000000000000057
9719,380000.0,5,3,40.75,12,2020,2.4000000000000057
9720,449500.0,2,2,38.23,4,2020,3.4000000000000057
9721,1017500.0,3,3,62.68,12,2020,2.4000000000000057
9722,999000.0,4,2,64.78,12,2020,2.4000000000000057
9723,740166.0,2,2,62.85,12,2020,2.4000000000000057
9724,280000.0,4,2,33.01,12,2020,2.4000000000000057
9725,960000.0,1,4,78.0,12,2020,2.4000000000000057
9726,740000.0,1,4,66.71,12,2020,2.4000000000000057
9727,530000.0,5,2,42.9,12,2020,2.4000000000000057
9728,550000.0,8,2,46.9,12,2020,2.4000000000000057
9729,971500.0,6,3,67.44,12,2020,2.4000000000000057
9730,550000.0,2,3,55.02,8,2017,1.7999999999999972
9731,505000.0,3,2,48.08,12,2020,2.4000000000000057
9732,526500.0,3,3,33.77,12,2020,2.4000000000000057
9733,376000.0,0,3,47.93,12,2020,2.4000000000000057
9734,393000.0,4,2,36.11,12,2020,2.4000000000000057
9735,445000.0,4,2,29.73,12,2020,2.4000000000000057
9736,227000.0,5,1,24.4,12,2020,2.4000000000000057
9737,900000.0,4,3,90.67,12,2020,2.4000000000000057
9738,350000.0,3,2,24.6,8,2020,2.9000000000000057
9739,531500.0,1,2,34.39,10,2020,3.0999999999999943
9740,393000.0,2,3,52.7,12,2020,2.4000000000000057
9741,544000.0,8,2,41.68,12,2020,2.4000000000000057
9742,600600.0,3,3,54.6,12,2020,2.4000000000000057
9743,775000.0,2,3,67.11,12,2020,2.4000000000000057
9744,586000.0,5,4,63.6,12,2020,2.4000000000000057
9745,575443.9,6,3,51.3,12,2020,2.4000000000000057
9746,480000.0,13,3,36.37,12,2020,2.4000000000000057
9747,1045000.0,1,3,90.07,12,2020,2.4000000000000057
9748,170000.0,5,2,44.14,12,2020,2.4000000000000057
9749,417000.0,3,3,48.9,12,2020,2.4000000000000057
9750,559000.0,2,2,47.96,12,2020,2.4000000000000057
9751,1007872.0,5,3,81.28,12,2020,2.4000000000000057
9752,940000.0,4,2,70.82,12,2020,2.4000000000000057
9753,352000.0,4,1,34.1,12,2020,2.4000000000000057
9754,445000.0,3,3,46.98,12,2020,2.4000000000000057
9755,619000.0,3,2,53.06,12,2020,2.4000000000000057
9756,628219.44,11,3,51.32,12,2020,2.4000000000000057
9757,325000.0,4,3,45.49,12,2020,2.4000000000000057
9758,1000000.0,5,4,81.76,12,2020,2.4000000000000057
9759,640000.0,4,3,58.4,12,2020,2.4000000000000057
9760,490000.0,1,3,49.3,12,2020,2.4000000000000057
9761,300000.0,8,3,37.9,12,2020,2.4000000000000057
9762,530000.0,1,3,56.0,12,2020,2.4000000000000057
9763,670000.0,1,2,67.26,2,2019,1.2000000000000028
9764,920000.0,1,4,92.3,2,2019,1.2000000000000028
9765,193000.0,9,4,54.3,12,2020,2.4000000000000057
9766,433000.0,8,2,29.41,12,2020,2.4000000000000057
9767,560000.0,2,4,49.99,12,2020,2.4000000000000057
9768,389000.0,2,3,53.5,12,2020,2.4000000000000057
9769,547107.75,8,2,43.3,12,2020,2.4000000000000057
9770,437000.0,4,4,45.1,12,2020,2.4000000000000057
9771,443000.0,3,2,43.0,12,2020,2.4000000000000057
9772,300000.0,6,2,34.22,12,2020,2.4000000000000057
9773,590000.0,5,3,48.47,12,2020,2.4000000000000057
9774,265000.0,5,1,24.51,12,2020,2.4000000000000057
9775,357000.0,7,2,21.93,12,2020,2.4000000000000057
9776,505000.0,2,3,58.17,2,2017,2.200000000000003
9777,795000.0,3,3,68.5,12,2020,2.4000000000000057
9778,534000.0,6,4,78.26,12,2020,2.4000000000000057
9779,580000.0,5,3,56.33,12,2020,2.4000000000000057
9780,801200.0,3,3,74.21,12,2020,2.4000000000000057
9781,265000.0,1,1,21.71,9,2018,1.9000000000000057
9782,354000.0,2,3,37.29,12,2020,2.4000000000000057
9783,470000.0,2,2,43.38,12,2020,2.4000000000000057
9784,415000.0,4,1,32.2,12,2020,2.4000000000000057
9785,1070000.0,4,4,94.5,12,2020,2.4000000000000057
9786,585000.0,1,5,63.5,12,2020,2.4000000000000057
9787,293000.0,1,2,30.49,12,2020,2.4000000000000057
9788,390617.92,1,3,59.42,12,2020,2.4000000000000057
9789,467902.0,5,2,36.86,7,2020,3.0
9790,419000.0,4,3,53.44,12,2020,2.4000000000000057
9791,622174.0,2,3,54.71,12,2020,2.4000000000000057
9792,510000.0,1,2,51.07,12,2020,2.4000000000000057
9793,619700.0,3,3,62.82,12,2020,2.4000000000000057
9794,675859.0,3,3,66.42,12,2020,2.4000000000000057
9795,854000.0,4,4,84.42,12,2020,2.4000000000000057
9796,359123.0,2,2,45.71,12,2020,2.4000000000000057
9797,731102.5,5,2,56.22,12,2020,2.4000000000000057
9798,340000.0,3,1,23.0,12,2020,2.4000000000000057
9799,525000.0,2,2,61.75,12,2020,2.4000000000000057
9800,549000.0,3,4,71.9,12,2020,2.4000000000000057
9801,400000.0,1,3,51.75,12,2020,2.4000000000000057
9802,600000.0,2,2,47.38,12,2020,2.4000000000000057
9803,500000.0,1,4,51.3,12,2020,2.4000000000000057
9804,420000.0,1,2,80.61,12,2020,2.4000000000000057
9805,549594.0,4,2,48.21,12,2020,2.4000000000000057
9806,476320.7,3,2,45.52,12,2020,2.4000000000000057
9807,344697.0,3,2,45.35,12,2020,2.4000000000000057
9808,371600.0,2,2,45.35,12,2020,2.4000000000000057
9809,651500.0,6,2,48.6,12,2020,2.4000000000000057
9810,348000.0,3,2,46.83,12,2020,2.4000000000000057
9811,241000.0,6,2,32.89,12,2020,2.4000000000000057
9812,241000.0,7,2,32.89,12,2020,2.4000000000000057
9813,290000.0,2,2,38.86,12,2020,2.4000000000000057
9814,408127.44,3,3,58.24,12,2020,2.4000000000000057
9815,432500.0,5,1,36.9,12,2020,2.4000000000000057
9816,311746.34,3,2,40.73,12,2020,2.4000000000000057
9817,308803.36,2,2,40.74,12,2020,2.4000000000000057
9818,285489.56,1,2,40.78,12,2020,2.4000000000000057
9819,284429.79,2,2,40.79,12,2020,2.4000000000000057
9820,602800.0,2,3,68.5,12,2020,2.4000000000000057
9821,259000.0,3,2,34.29,12,2020,2.4000000000000057
9822,575000.0,8,3,77.08,12,2020,2.4000000000000057
9823,375000.0,1,4,44.5,12,2020,2.4000000000000057
9824,550000.0,8,4,62.9,12,2020,2.4000000000000057
9825,417000.0,2,3,51.0,12,2020,2.4000000000000057
9826,950000.0,2,5,94.1,12,2020,2.4000000000000057
9827,740000.0,3,3,72.68,12,2020,2.4000000000000057
9828,343950.78,1,3,45.2,12,2020,2.4000000000000057
9829,577001.08,3,3,59.9,12,2020,2.4000000000000057
9830,428384.0,2,4,66.76,12,2020,2.4000000000000057
9831,390872.0,2,2,44.04,12,2020,2.4000000000000057
9832,410088.0,10,2,44.05,12,2020,2.4000000000000057
9833,430000.0,3,3,52.78,12,2020,2.4000000000000057
9834,380570.99,8,2,42.01,12,2020,2.4000000000000057
9835,447179.61,3,4,63.03,12,2020,2.4000000000000057
9836,503292.55,4,4,63.1,12,2020,2.4000000000000057
9837,570367.0,2,2,47.93,12,2020,2.4000000000000057
9838,475000.0,2,3,46.2,12,2020,2.4000000000000057
9839,400000.0,1,3,47.0,12,2020,2.4000000000000057
9840,290000.0,3,2,37.1,12,2020,2.4000000000000057
9841,376000.0,4,3,49.45,12,2020,2.4000000000000057
9842,449000.0,2,4,60.47,12,2020,2.4000000000000057
9843,620000.0,0,5,85.18,12,2020,2.4000000000000057
